STRUCTURE,STRUCTURE_ID,freq: Time frequency,unit: Unit of measure,iscedf13: ISCED Fields of education and training (ISCED-F 2013),isced11: International Standard Classification of Education (ISCED 2011),sex: Sex,geo: Geopolitical entity (reporting),TIME_PERIOD: Time,OBS_VALUE: Observation value,OBS_FLAG: Observation status (Flag) V2 structure,CONF_STATUS: Confidentiality status (flag)
dataflow,ESTAT:EDUC_UOE_ENRT03(1.0),A: Annual,NR: Number,F082: Forestry,ED6: Bachelor's or equivalent level,F: Females,IT: Italy,2022,0,,
dataflow,ESTAT:EDUC_UOE_ENRT03(1.0),A: Annual,NR: Number,F082: Forestry,ED6: Bachelor's or equivalent level,F: Females,IT: Italy,2023,31,,
dataflow,ESTAT:EDUC_UOE_ENRT03(1.0),A: Annual,NR: Number,F082: Forestry,ED6: Bachelor's or equivalent level,M: Males,IT: Italy,2013,0,,
dataflow,ESTAT:EDUC_UOE_ENRT03(1.0),A: Annual,NR: Number,F082: Forestry,ED6: Bachelor's or equivalent level,M: Males,IT: Italy,2014,0,,
dataflow,ESTAT:EDUC_UOE_ENRT03(1.0),A: Annual,NR: Number,F082: Forestry,ED6: Bachelor's or equivalent level,M: Males,IT: Italy,2015,0,,
dataflow,ESTAT:EDUC_UOE_ENRT03(1.0),A: Annual,NR: Number,F082: Forestry,ED6: Bachelor's or equivalent level,M: Males,IT: Italy,2016,0,,
dataflow,ESTAT:EDUC_UOE_ENRT03(1.0),A: Annual,NR: Number,F082: Forestry,ED6: Bachelor's or equivalent level,M: Males,IT: Italy,2017,0,,
dataflow,ESTAT:EDUC_UOE_ENRT03(1.0),A: Annual,NR: Number,F082: Forestry,ED6: Bachelor's or equivalent level,M: Males,IT: Italy,2018,0,,
dataflow,ESTAT:EDUC_UOE_ENRT03(1.0),A: Annual,NR: Number,F082: Forestry,ED6: Bachelor's or equivalent level,M: Males,IT: Italy,2019,0,,
dataflow,ESTAT:EDUC_UOE_ENRT03(1.0),A: Annual,NR: Number,F082: Forestry,ED6: Bachelor's or equivalent level,M: Males,IT: Italy,2020,0,,
dataflow,ESTAT:EDUC_UOE_ENRT03(1.0),A: Annual,NR: Number,F082: Forestry,ED6: Bachelor's or equivalent level,M: Males,IT: Italy,2021,0,,
dataflow,ESTAT:EDUC_UOE_ENRT03(1.0),A: Annual,NR: Number,F082: Forestry,ED6: Bachelor's or equivalent level,M: Males,IT: Italy,2022,0,,
dataflow,ESTAT:EDUC_UOE_ENRT03(1.0),A: Annual,NR: Number,F082: Forestry,ED6: Bachelor's or equivalent level,M: Males,IT: Italy,2023,11,,
dataflow,ESTAT:EDUC_UOE_ENRT03(1.0),A: Annual,NR: Number,F082: Forestry,ED6: Bachelor's or equivalent level,T: Total,IT: Italy,2013,0,,
dataflow,ESTAT:EDUC_UOE_ENRT03(1.0),A: Annual,NR: Number,F082: Forestry,ED6: Bachelor's or equivalent level,T: Total,IT: Italy,2014,0,,
dataflow,ESTAT:EDUC_UOE_ENRT03(1.0),A: Annual,NR: Number,F082: Forestry,ED6: Bachelor's or equivalent level,T: Total,IT: Italy,2015,0,,
dataflow,ESTAT:EDUC_UOE_ENRT03(1.0),A: Annual,NR: Number,F082: Forestry,ED6: Bachelor's or equivalent level,T: Total,IT: Italy,2016,0,,
dataflow,ESTAT:EDUC_UOE_ENRT03(1.0),A: Annual,NR: Number,F082: Forestry,ED6: Bachelor's or equivalent level,T: Total,IT: Italy,2017,0,,
dataflow,ESTAT:EDUC_UOE_ENRT03(1.0),A: Annual,NR: Number,F082: Forestry,ED6: Bachelor's or equivalent level,T: Total,IT: Italy,2018,0,,
dataflow,ESTAT:EDUC_UOE_ENRT03(1.0),A: Annual,NR: Number,F082: Forestry,ED6: Bachelor's or equivalent level,T: Total,IT: Italy,2019,0,,
dataflow,ESTAT:EDUC_UOE_ENRT03(1.0),A: Annual,NR: Number,F082: Forestry,ED6: Bachelor's or equivalent level,T: Total,IT: Italy,2020,0,,
dataflow,ESTAT:EDUC_UOE_ENRT03(1.0),A: Annual,NR: Number,F082: Forestry,ED6: Bachelor's or equivalent level,T: Total,IT: Italy,2021,0,,
dataflow,ESTAT:EDUC_UOE_ENRT03(1.0),A: Annual,NR: Number,F082: Forestry,ED6: Bachelor's or equivalent level,T: Total,IT: Italy,2022,0,,
dataflow,ESTAT:EDUC_UOE_ENRT03(1.0),A: Annual,NR: Number,F082: Forestry,ED6: Bachelor's or equivalent level,T: Total,IT: Italy,2023,42,,
dataflow,ESTAT:EDUC_UOE_ENRT03(1.0),A: Annual,NR: Number,F082: Forestry,ED7: Master's or equivalent level,F: Females,IT: Italy,2013,290,,
dataflow,ESTAT:EDUC_UOE_ENRT03(1.0),A: Annual,NR: Number,F082: Forestry,ED7: Master's or equivalent level,F: Females,IT: Italy,2014,291,,
dataflow,ESTAT:EDUC_UOE_ENRT03(1.0),A: Annual,NR: Number,F082: Forestry,ED7: Master's or equivalent level,F: Females,IT: Italy,2015,288,,
dataflow,ESTAT:EDUC_UOE_ENRT03(1.0),A: Annual,NR: Number,F082: Forestry,ED7: Master's or equivalent level,F: Females,IT: Italy,2016,298,,
dataflow,ESTAT:EDUC_UOE_ENRT03(1.0),A: Annual,NR: Number,F082: Forestry,ED7: Master's or equivalent level,F: Females,IT: Italy,2017,305,,
dataflow,ESTAT:EDUC_UOE_ENRT03(1.0),A: Annual,NR: Number,F082: Forestry,ED7: Master's or equivalent level,F: Females,IT: Italy,2018,359,,
dataflow,ESTAT:EDUC_UOE_ENRT03(1.0),A: Annual,NR: Number,F082: Forestry,ED7: Master's or equivalent level,F: Females,IT: Italy,2019,370,,
dataflow,ESTAT:EDUC_UOE_ENRT03(1.0),A: Annual,NR: Number,F082: Forestry,ED7: Master's or equivalent level,F: Females,IT: Italy,2020,389,,
dataflow,ESTAT:EDUC_UOE_ENRT03(1.0),A: Annual,NR: Number,F082: Forestry,ED7: Master's or equivalent level,F: Females,IT: Italy,2021,404,,
dataflow,ESTAT:EDUC_UOE_ENRT03(1.0),A: Annual,NR: Number,F082: Forestry,ED7: Master's or equivalent level,F: Females,IT: Italy,2022,338,,
dataflow,ESTAT:EDUC_UOE_ENRT03(1.0),A: Annual,NR: Number,F082: Forestry,ED7: Master's or equivalent level,F: Females,IT: Italy,2023,322,,
dataflow,ESTAT:EDUC_UOE_ENRT03(1.0),A: Annual,NR: Number,F082: Forestry,ED7: Master's or equivalent level,M: Males,IT: Italy,2013,516,,
dataflow,ESTAT:EDUC_UOE_ENRT03(1.0),A: Annual,NR: Number,F082: Forestry,ED7: Master's or equivalent level,M: Males,IT: Italy,2014,547,,
dataflow,ESTAT:EDUC_UOE_ENRT03(1.0),A: Annual,NR: Number,F082: Forestry,ED7: Master's or equivalent level,M: Males,IT: Italy,2015,549,,
dataflow,ESTAT:EDUC_UOE_ENRT03(1.0),A: Annual,NR: Number,F082: Forestry,ED7: Master's or equivalent level,M: Males,IT: Italy,2016,575,,
dataflow,ESTAT:EDUC_UOE_ENRT03(1.0),A: Annual,NR: Number,F082: Forestry,ED7: Master's or equivalent level,M: Males,IT: Italy,2017,588,,
dataflow,ESTAT:EDUC_UOE_ENRT03(1.0),A: Annual,NR: Number,F082: Forestry,ED7: Master's or equivalent level,M: Males,IT: Italy,2018,594,,
dataflow,ESTAT:EDUC_UOE_ENRT03(1.0),A: Annual,NR: Number,F082: Forestry,ED7: Master's or equivalent level,M: Males,IT: Italy,2019,602,,
dataflow,ESTAT:EDUC_UOE_ENRT03(1.0),A: Annual,NR: Number,F082: Forestry,ED7: Master's or equivalent level,M: Males,IT: Italy,2020,593,,
dataflow,ESTAT:EDUC_UOE_ENRT03(1.0),A: Annual,NR: Number,F082: Forestry,ED7: Master's or equivalent level,M: Males,IT: Italy,2021,625,,
dataflow,ESTAT:EDUC_UOE_ENRT03(1.0),A: Annual,NR: Number,F082: Forestry,ED7: Master's or equivalent level,M: Males,IT: Italy,2022,552,,
dataflow,ESTAT:EDUC_UOE_ENRT03(1.0),A: Annual,NR: Number,F082: Forestry,ED7: Master's or equivalent level,M: Males,IT: Italy,2023,556,,
dataflow,ESTAT:EDUC_UOE_ENRT03(1.0),A: Annual,NR: Number,F082: Forestry,ED7: Master's or equivalent level,T: Total,IT: Italy,2013,806,,
dataflow,ESTAT:EDUC_UOE_ENRT03(1.0),A: Annual,NR: Number,F082: Forestry,ED7: Master's or equivalent level,T: Total,IT: Italy,2014,838,,
dataflow,ESTAT:EDUC_UOE_ENRT03(1.0),A: Annual,NR: Number,F082: Forestry,ED7: Master's or equivalent level,T: Total,IT: Italy,2015,837,,
dataflow,ESTAT:EDUC_UOE_ENRT03(1.0),A: Annual,NR: Number,F082: Forestry,ED7: Master's or equivalent level,T: Total,IT: Italy,2016,873,,
dataflow,ESTAT:EDUC_UOE_ENRT03(1.0),A: Annual,NR: Number,F082: Forestry,ED7: Master's or equivalent level,T: Total,IT: Italy,2017,893,,
dataflow,ESTAT:EDUC_UOE_ENRT03(1.0),A: Annual,NR: Number,F082: Forestry,ED7: Master's or equivalent level,T: Total,IT: Italy,2018,953,,
dataflow,ESTAT:EDUC_UOE_ENRT03(1.0),A: Annual,NR: Number,F082: Forestry,ED7: Master's or equivalent level,T: Total,IT: Italy,2019,972,,
dataflow,ESTAT:EDUC_UOE_ENRT03(1.0),A: Annual,NR: Number,F082: Forestry,ED7: Master's or equivalent level,T: Total,IT: Italy,2020,982,,
dataflow,ESTAT:EDUC_UOE_ENRT03(1.0),A: Annual,NR: Number,F082: Forestry,ED7: Master's or equivalent level,T: Total,IT: Italy,2021,1029,,
dataflow,ESTAT:EDUC_UOE_ENRT03(1.0),A: Annual,NR: Number,F082: Forestry,ED7: Master's or equivalent level,T: Total,IT: Italy,2022,890,,
dataflow,ESTAT:EDUC_UOE_ENRT03(1.0),A: Annual,NR: Number,F082: Forestry,ED7: Master's or equivalent level,T: Total,IT: Italy,2023,878,,
dataflow,ESTAT:EDUC_UOE_ENRT03(1.0),A: Annual,NR: Number,F082: Forestry,ED8: Doctoral or equivalent level,F: Females,IT: Italy,2013,,d: definition differs (see metadata),
dataflow,ESTAT:EDUC_UOE_ENRT03(1.0),A: Annual,NR: Number,F082: Forestry,ED8: Doctoral or equivalent level,F: Females,IT: Italy,2014,,m: missing value; data cannot exist,
dataflow,ESTAT:EDUC_UOE_ENRT03(1.0),A: Annual,NR: Number,F082: Forestry,ED8: Doctoral or equivalent level,F: Females,IT: Italy,2015,,d: definition differs (see metadata),
dataflow,ESTAT:EDUC_UOE_ENRT03(1.0),A: Annual,NR: Number,F082: Forestry,ED8: Doctoral or equivalent level,F: Females,IT: Italy,2016,,d: definition differs (see metadata),
dataflow,ESTAT:EDUC_UOE_ENRT03(1.0),A: Annual,NR: Number,F082: Forestry,ED8: Doctoral or equivalent level,F: Females,IT: Italy,2017,,d: definition differs (see metadata),
dataflow,ESTAT:EDUC_UOE_ENRT03(1.0),A: Annual,NR: Number,F082: Forestry,ED8: Doctoral or equivalent level,F: Females,IT: Italy,2018,,d: definition differs (see metadata),
dataflow,ESTAT:EDUC_UOE_ENRT03(1.0),A: Annual,NR: Number,F082: Forestry,ED8: Doctoral or equivalent level,F: Females,IT: Italy,2019,22,,
dataflow,ESTAT:EDUC_UOE_ENRT03(1.0),A: Annual,NR: Number,F082: Forestry,ED8: Doctoral or equivalent level,F: Females,IT: Italy,2020,32,,
dataflow,ESTAT:EDUC_UOE_ENRT03(1.0),A: Annual,NR: Number,F082: Forestry,ED8: Doctoral or equivalent level,F: Females,IT: Italy,2021,29,,
dataflow,ESTAT:EDUC_UOE_ENRT03(1.0),A: Annual,NR: Number,F082: Forestry,ED8: Doctoral or equivalent level,F: Females,IT: Italy,2022,38,,
dataflow,ESTAT:EDUC_UOE_ENRT03(1.0),A: Annual,NR: Number,F082: Forestry,ED8: Doctoral or equivalent level,F: Females,IT: Italy,2023,29,,
dataflow,ESTAT:EDUC_UOE_ENRT03(1.0),A: Annual,NR: Number,F082: Forestry,ED8: Doctoral or equivalent level,M: Males,IT: Italy,2013,,d: definition differs (see metadata),
dataflow,ESTAT:EDUC_UOE_ENRT03(1.0),A: Annual,NR: Number,F082: Forestry,ED8: Doctoral or equivalent level,M: Males,IT: Italy,2014,,m: missing value; data cannot exist,
dataflow,ESTAT:EDUC_UOE_ENRT03(1.0),A: Annual,NR: Number,F082: Forestry,ED8: Doctoral or equivalent level,M: Males,IT: Italy,2015,,d: definition differs (see metadata),
dataflow,ESTAT:EDUC_UOE_ENRT03(1.0),A: Annual,NR: Number,F082: Forestry,ED8: Doctoral or equivalent level,M: Males,IT: Italy,2016,,d: definition differs (see metadata),
dataflow,ESTAT:EDUC_UOE_ENRT03(1.0),A: Annual,NR: Number,F082: Forestry,ED8: Doctoral or equivalent level,M: Males,IT: Italy,2017,,d: definition differs (see metadata),
dataflow,ESTAT:EDUC_UOE_ENRT03(1.0),A: Annual,NR: Number,F082: Forestry,ED8: Doctoral or equivalent level,M: Males,IT: Italy,2018,,d: definition differs (see metadata),
dataflow,ESTAT:EDUC_UOE_ENRT03(1.0),A: Annual,NR: Number,F082: Forestry,ED8: Doctoral or equivalent level,M: Males,IT: Italy,2019,22,,
dataflow,ESTAT:EDUC_UOE_ENRT03(1.0),A: Annual,NR: Number,F082: Forestry,ED8: Doctoral or equivalent level,M: Males,IT: Italy,2020,38,,
dataflow,ESTAT:EDUC_UOE_ENRT03(1.0),A: Annual,NR: Number,F082: Forestry,ED8: Doctoral or equivalent level,M: Males,IT: Italy,2021,48,,
dataflow,ESTAT:EDUC_UOE_ENRT03(1.0),A: Annual,NR: Number,F082: Forestry,ED8: Doctoral or equivalent level,M: Males,IT: Italy,2022,33,,
dataflow,ESTAT:EDUC_UOE_ENRT03(1.0),A: Annual,NR: Number,F082: Forestry,ED8: Doctoral or equivalent level,M: Males,IT: Italy,2023,19,,
dataflow,ESTAT:EDUC_UOE_ENRT03(1.0),A: Annual,NR: Number,F082: Forestry,ED8: Doctoral or equivalent level,T: Total,IT: Italy,2014,,m: missing value; data cannot exist,
dataflow,ESTAT:EDUC_UOE_ENRT03(1.0),A: Annual,NR: Number,F082: Forestry,ED8: Doctoral or equivalent level,T: Total,IT: Italy,2015,,d: definition differs (see metadata),
dataflow,ESTAT:EDUC_UOE_ENRT03(1.0),A: Annual,NR: Number,F082: Forestry,ED8: Doctoral or equivalent level,T: Total,IT: Italy,2016,,d: definition differs (see metadata),
dataflow,ESTAT:EDUC_UOE_ENRT03(1.0),A: Annual,NR: Number,F082: Forestry,ED8: Doctoral or equivalent level,T: Total,IT: Italy,2017,,d: definition differs (see metadata),
dataflow,ESTAT:EDUC_UOE_ENRT03(1.0),A: Annual,NR: Number,F082: Forestry,ED8: Doctoral or equivalent level,T: Total,IT: Italy,2018,,d: definition differs (see metadata),
dataflow,ESTAT:EDUC_UOE_ENRT03(1.0),A: Annual,NR: Number,F082: Forestry,ED8: Doctoral or equivalent level,T: Total,IT: Italy,2019,44,,
dataflow,ESTAT:EDUC_UOE_ENRT03(1.0),A: Annual,NR: Number,F082: Forestry,ED8: Doctoral or equivalent level,T: Total,IT: Italy,2020,70,,
dataflow,ESTAT:EDUC_UOE_ENRT03(1.0),A: Annual,NR: Number,F082: Forestry,ED8: Doctoral or equivalent level,T: Total,IT: Italy,2021,77,,
dataflow,ESTAT:EDUC_UOE_ENRT03(1.0),A: Annual,NR: Number,F082: Forestry,ED8: Doctoral or equivalent level,T: Total,IT: Italy,2022,71,,
dataflow,ESTAT:EDUC_UOE_ENRT03(1.0),A: Annual,NR: Number,F082: Forestry,ED8: Doctoral or equivalent level,T: Total,IT: Italy,2023,48,,
dataflow,ESTAT:EDUC_UOE_ENRT03(1.0),A: Annual,NR: Number,F083: Fisheries,ED5: Short-cycle tertiary education,F: Females,IT: Italy,2013,,m: missing value; data cannot exist,
dataflow,ESTAT:EDUC_UOE_ENRT03(1.0),A: Annual,NR: Number,F083: Fisheries,ED5: Short-cycle tertiary education,F: Females,IT: Italy,2014,,m: missing value; data cannot exist,
dataflow,ESTAT:EDUC_UOE_ENRT03(1.0),A: Annual,NR: Number,F083: Fisheries,ED5: Short-cycle tertiary education,F: Females,IT: Italy,2015,,d: definition differs (see metadata),
dataflow,ESTAT:EDUC_UOE_ENRT03(1.0),A: Annual,NR: Number,F083: Fisheries,ED5: Short-cycle tertiary education,F: Females,IT: Italy,2016,0,,
dataflow,ESTAT:EDUC_UOE_ENRT03(1.0),A: Annual,NR: Number,F083: Fisheries,ED5: Short-cycle tertiary education,F: Females,IT: Italy,2017,0,,
dataflow,ESTAT:EDUC_UOE_ENRT03(1.0),A: Annual,NR: Number,F083: Fisheries,ED5: Short-cycle tertiary education,F: Females,IT: Italy,2018,0,,
dataflow,ESTAT:EDUC_UOE_ENRT03(1.0),A: Annual,NR: Number,F083: Fisheries,ED5: Short-cycle tertiary education,F: Females,IT: Italy,2019,0,,
dataflow,ESTAT:EDUC_UOE_ENRT03(1.0),A: Annual,NR: Number,F083: Fisheries,ED5: Short-cycle tertiary education,F: Females,IT: Italy,2020,0,,
dataflow,ESTAT:EDUC_UOE_ENRT03(1.0),A: Annual,NR: Number,F083: Fisheries,ED5: Short-cycle tertiary education,F: Females,IT: Italy,2021,0,,
dataflow,ESTAT:EDUC_UOE_ENRT03(1.0),A: Annual,NR: Number,F083: Fisheries,ED5: Short-cycle tertiary education,F: Females,IT: Italy,2022,0,,
dataflow,ESTAT:EDUC_UOE_ENRT03(1.0),A: Annual,NR: Number,F083: Fisheries,ED5: Short-cycle tertiary education,F: Females,IT: Italy,2023,0,,
dataflow,ESTAT:EDUC_UOE_ENRT03(1.0),A: Annual,NR: Number,F083: Fisheries,ED5: Short-cycle tertiary education,M: Males,IT: Italy,2013,,m: missing value; data cannot exist,
dataflow,ESTAT:EDUC_UOE_ENRT03(1.0),A: Annual,NR: Number,F083: Fisheries,ED5: Short-cycle tertiary education,M: Males,IT: Italy,2014,,m: missing value; data cannot exist,
dataflow,ESTAT:EDUC_UOE_ENRT03(1.0),A: Annual,NR: Number,F083: Fisheries,ED5: Short-cycle tertiary education,M: Males,IT: Italy,2015,,d: definition differs (see metadata),
dataflow,ESTAT:EDUC_UOE_ENRT03(1.0),A: Annual,NR: Number,F083: Fisheries,ED5: Short-cycle tertiary education,M: Males,IT: Italy,2016,0,,
dataflow,ESTAT:EDUC_UOE_ENRT03(1.0),A: Annual,NR: Number,F083: Fisheries,ED5: Short-cycle tertiary education,M: Males,IT: Italy,2017,0,,
dataflow,ESTAT:EDUC_UOE_ENRT03(1.0),A: Annual,NR: Number,F083: Fisheries,ED5: Short-cycle tertiary education,M: Males,IT: Italy,2018,0,,
dataflow,ESTAT:EDUC_UOE_ENRT03(1.0),A: Annual,NR: Number,F083: Fisheries,ED5: Short-cycle tertiary education,M: Males,IT: Italy,2019,0,,
dataflow,ESTAT:EDUC_UOE_ENRT03(1.0),A: Annual,NR: Number,F083: Fisheries,ED5: Short-cycle tertiary education,M: Males,IT: Italy,2020,0,,
dataflow,ESTAT:EDUC_UOE_ENRT03(1.0),A: Annual,NR: Number,F083: Fisheries,ED5: Short-cycle tertiary education,M: Males,IT: Italy,2021,0,,
dataflow,ESTAT:EDUC_UOE_ENRT03(1.0),A: Annual,NR: Number,F083: Fisheries,ED5: Short-cycle tertiary education,M: Males,IT: Italy,2022,0,,
dataflow,ESTAT:EDUC_UOE_ENRT03(1.0),A: Annual,NR: Number,F083: Fisheries,ED5: Short-cycle tertiary education,M: Males,IT: Italy,2023,0,,
dataflow,ESTAT:EDUC_UOE_ENRT03(1.0),A: Annual,NR: Number,F083: Fisheries,ED5: Short-cycle tertiary education,T: Total,IT: Italy,2013,,m: missing value; data cannot exist,
dataflow,ESTAT:EDUC_UOE_ENRT03(1.0),A: Annual,NR: Number,F083: Fisheries,ED5: Short-cycle tertiary education,T: Total,IT: Italy,2014,,m: missing value; data cannot exist,
dataflow,ESTAT:EDUC_UOE_ENRT03(1.0),A: Annual,NR: Number,F083: Fisheries,ED5: Short-cycle tertiary education,T: Total,IT: Italy,2015,,d: definition differs (see metadata),
dataflow,ESTAT:EDUC_UOE_ENRT03(1.0),A: Annual,NR: Number,F083: Fisheries,ED5: Short-cycle tertiary education,T: Total,IT: Italy,2016,0,,
dataflow,ESTAT:EDUC_UOE_ENRT03(1.0),A: Annual,NR: Number,F083: Fisheries,ED5: Short-cycle tertiary education,T: Total,IT: Italy,2017,0,,
dataflow,ESTAT:EDUC_UOE_ENRT03(1.0),A: Annual,NR: Number,F083: Fisheries,ED5: Short-cycle tertiary education,T: Total,IT: Italy,2018,0,,
dataflow,ESTAT:EDUC_UOE_ENRT03(1.0),A: Annual,NR: Number,F083: Fisheries,ED5: Short-cycle tertiary education,T: Total,IT: Italy,2019,0,,
dataflow,ESTAT:EDUC_UOE_ENRT03(1.0),A: Annual,NR: Number,F083: Fisheries,ED5: Short-cycle tertiary education,T: Total,IT: Italy,2020,0,,
dataflow,ESTAT:EDUC_UOE_ENRT03(1.0),A: Annual,NR: Number,F083: Fisheries,ED5: Short-cycle tertiary education,T: Total,IT: Italy,2021,0,,
dataflow,ESTAT:EDUC_UOE_ENRT03(1.0),A: Annual,NR: Number,F083: Fisheries,ED5: Short-cycle tertiary education,T: Total,IT: Italy,2022,0,,
dataflow,ESTAT:EDUC_UOE_ENRT03(1.0),A: Annual,NR: Number,F083: Fisheries,ED5: Short-cycle tertiary education,T: Total,IT: Italy,2023,0,,
dataflow,ESTAT:EDUC_UOE_ENRT03(1.0),A: Annual,NR: Number,F083: Fisheries,ED5-8: Tertiary education (levels 5-8),F: Females,IT: Italy,2013,,d: definition differs (see metadata),
dataflow,ESTAT:EDUC_UOE_ENRT03(1.0),A: Annual,NR: Number,F083: Fisheries,ED5-8: Tertiary education (levels 5-8),F: Females,IT: Italy,2014,4,,
dataflow,ESTAT:EDUC_UOE_ENRT03(1.0),A: Annual,NR: Number,F083: Fisheries,ED5-8: Tertiary education (levels 5-8),F: Females,IT: Italy,2015,,d: definition differs (see metadata),
dataflow,ESTAT:EDUC_UOE_ENRT03(1.0),A: Annual,NR: Number,F083: Fisheries,ED5-8: Tertiary education (levels 5-8),F: Females,IT: Italy,2016,,d: definition differs (see metadata),
dataflow,ESTAT:EDUC_UOE_ENRT03(1.0),A: Annual,NR: Number,F083: Fisheries,ED5-8: Tertiary education (levels 5-8),F: Females,IT: Italy,2017,,d: definition differs (see metadata),
dataflow,ESTAT:EDUC_UOE_ENRT03(1.0),A: Annual,NR: Number,F083: Fisheries,ED5-8: Tertiary education (levels 5-8),F: Females,IT: Italy,2018,,d: definition differs (see metadata),
dataflow,ESTAT:EDUC_UOE_ENRT03(1.0),A: Annual,NR: Number,F083: Fisheries,ED5-8: Tertiary education (levels 5-8),F: Females,IT: Italy,2019,0,,
dataflow,ESTAT:EDUC_UOE_ENRT03(1.0),A: Annual,NR: Number,F083: Fisheries,ED5-8: Tertiary education (levels 5-8),F: Females,IT: Italy,2020,0,,
dataflow,ESTAT:EDUC_UOE_ENRT03(1.0),A: Annual,NR: Number,F083: Fisheries,ED5-8: Tertiary education (levels 5-8),F: Females,IT: Italy,2021,0,,
dataflow,ESTAT:EDUC_UOE_ENRT03(1.0),A: Annual,NR: Number,F083: Fisheries,ED5-8: Tertiary education (levels 5-8),F: Females,IT: Italy,2022,0,,
dataflow,ESTAT:EDUC_UOE_ENRT03(1.0),A: Annual,NR: Number,F083: Fisheries,ED5-8: Tertiary education (levels 5-8),F: Females,IT: Italy,2023,0,,
dataflow,ESTAT:EDUC_UOE_ENRT03(1.0),A: Annual,NR: Number,F083: Fisheries,ED5-8: Tertiary education (levels 5-8),M: Males,IT: Italy,2013,,d: definition differs (see metadata),
dataflow,ESTAT:EDUC_UOE_ENRT03(1.0),A: Annual,NR: Number,F083: Fisheries,ED5-8: Tertiary education (levels 5-8),M: Males,IT: Italy,2014,8,,
dataflow,ESTAT:EDUC_UOE_ENRT03(1.0),A: Annual,NR: Number,F083: Fisheries,ED5-8: Tertiary education (levels 5-8),M: Males,IT: Italy,2015,,d: definition differs (see metadata),
dataflow,ESTAT:EDUC_UOE_ENRT03(1.0),A: Annual,NR: Number,F083: Fisheries,ED5-8: Tertiary education (levels 5-8),M: Males,IT: Italy,2016,,d: definition differs (see metadata),
dataflow,ESTAT:EDUC_UOE_ENRT03(1.0),A: Annual,NR: Number,F083: Fisheries,ED5-8: Tertiary education (levels 5-8),M: Males,IT: Italy,2017,,d: definition differs (see metadata),
dataflow,ESTAT:EDUC_UOE_ENRT03(1.0),A: Annual,NR: Number,F083: Fisheries,ED5-8: Tertiary education (levels 5-8),M: Males,IT: Italy,2018,,d: definition differs (see metadata),
dataflow,ESTAT:EDUC_UOE_ENRT03(1.0),A: Annual,NR: Number,F083: Fisheries,ED5-8: Tertiary education (levels 5-8),M: Males,IT: Italy,2019,0,,
dataflow,ESTAT:EDUC_UOE_ENRT03(1.0),A: Annual,NR: Number,F083: Fisheries,ED5-8: Tertiary education (levels 5-8),M: Males,IT: Italy,2020,0,,
dataflow,ESTAT:EDUC_UOE_ENRT03(1.0),A: Annual,NR: Number,F083: Fisheries,ED5-8: Tertiary education (levels 5-8),M: Males,IT: Italy,2021,0,,
dataflow,ESTAT:EDUC_UOE_ENRT03(1.0),A: Annual,NR: Number,F083: Fisheries,ED5-8: Tertiary education (levels 5-8),M: Males,IT: Italy,2022,0,,
dataflow,ESTAT:EDUC_UOE_ENRT03(1.0),A: Annual,NR: Number,F083: Fisheries,ED5-8: Tertiary education (levels 5-8),M: Males,IT: Italy,2023,0,,
dataflow,ESTAT:EDUC_UOE_ENRT03(1.0),A: Annual,NR: Number,F083: Fisheries,ED5-8: Tertiary education (levels 5-8),T: Total,IT: Italy,2014,12,,
dataflow,ESTAT:EDUC_UOE_ENRT03(1.0),A: Annual,NR: Number,F083: Fisheries,ED5-8: Tertiary education (levels 5-8),T: Total,IT: Italy,2015,,d: definition differs (see metadata),
dataflow,ESTAT:EDUC_UOE_ENRT03(1.0),A: Annual,NR: Number,F083: Fisheries,ED5-8: Tertiary education (levels 5-8),T: Total,IT: Italy,2016,,d: definition differs (see metadata),
dataflow,ESTAT:EDUC_UOE_ENRT03(1.0),A: Annual,NR: Number,F083: Fisheries,ED5-8: Tertiary education (levels 5-8),T: Total,IT: Italy,2017,,d: definition differs (see metadata),
dataflow,ESTAT:EDUC_UOE_ENRT03(1.0),A: Annual,NR: Number,F083: Fisheries,ED5-8: Tertiary education (levels 5-8),T: Total,IT: Italy,2018,,d: definition differs (see metadata),
